name,neighbourhood_cleansed,accommodates,property_type,room_type,bathrooms,bedrooms,beds,price,latitude,longitude
Cozy City Centre Studio Apartment !,Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,140,52.361233419864966,4.894886639744007
Vintage apartment with roof terrace,Watergraafsmeer,2,Apartment,Entire home/apt,1.0,1.0,1.0,130,52.3541445044911,4.9342754622923115
Beautiful spacious 130m family home,Oud-Oost,4,House,Entire home/apt,2.0,2.0,3.0,150,52.36130708101714,4.925787213006578
Rooftop Terrace Luxury Loft Centre Amsterdam,De Baarsjes - Oud-West,3,Apartment,Entire home/apt,1.0,1.0,2.0,129,52.3597097567875,4.861774202515398
Magnificent canal-apt A'dam 1st flr,Centrum-Oost,4,Apartment,Entire home/apt,1.0,1.0,2.0,160,52.363865735041855,4.8953790996935895
Perfect location - 2-bdrm ideal for a family of 3,De Baarsjes - Oud-West,3,Apartment,Entire home/apt,1.0,2.0,2.0,120,52.37130639414874,4.87287175014137
"Charming house, perfect for two!",Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,115,52.35098813463605,4.846646282429849
Sunny Amsterdam East Harbor View,Oostelijk Havengebied - Indische Buurt,3,Apartment,Entire home/apt,1.0,1.0,1.0,145,52.369581714368636,4.935160978566824
Beautiful 19th Cent. City Apartment,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,185,52.36872131205867,4.860219830421077
Authentic Jordaan - Central Luxury,Centrum-West,4,Apartment,Entire home/apt,3.0,2.0,4.0,260,52.37937483615373,4.893615757464223
★ City Centre Loft #4,Centrum-West,3,Apartment,Entire home/apt,3.0,3.0,5.0,275,52.379989088868605,4.893881514844094
Spacious apartment with balcony!,Geuzenveld - Slotermeer,2,Apartment,Entire home/apt,0.0,1.0,1.0,105,52.371981450637314,4.83354187468096
Magnificent canal-apt A'dam 2nd flr,Centrum-Oost,4,Apartment,Entire home/apt,1.0,0.0,4.0,140,52.36216056517296,4.895037828314399
FAMILY HOUSE-PERFECT LOCATION! Available for Xmas,Zuid,5,House,Entire home/apt,2.0,3.0,3.0,250,52.35453344848232,4.8752212558292385
Sunny apartment with cat,Bos en Lommer,2,Apartment,Entire home/apt,1.0,2.0,1.0,65,52.37852708756858,4.855730952745263
Big apartment with great sunshine!,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,99,52.3477569167267,4.9061689576766065
Apartment with the great sunshine!,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,28,52.34786818603733,4.90790904389846
"Cosy Studio Canalside, CENTRE.",Centrum-Oost,2,Apartment,Private room,1.0,1.0,2.0,82,52.36408774295845,4.922077786001281
COOL DESIGN HOUSE with WiFi,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,109,52.352980432988225,4.9051204461631865
STUDIO FOR 2 VONDELPARK AMSTERDAM,De Baarsjes - Oud-West,2,Bed and breakfast,Private room,1.0,1.0,1.0,99,52.36149890877554,4.867808450956324
Bright apt in central Amsterdam,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.36993756986935,4.867074086243472
Charming houseboat near Olympic St.,Zuid,4,Boat,Entire home/apt,1.0,2.0,2.0,150,52.34278599412925,4.849848651254993
Whole house in center of Amsterdam.,Oostelijk Havengebied - Indische Buurt,4,House,Entire home/apt,1.0,3.0,3.0,150,52.373786853846376,4.944882122498465
SPACIOUS & LUXURY CANAL APARTMENT WITH GARDEN,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,250,52.37202251108621,4.870931150477715
The Warehouse: at home in Amsterdam,Centrum-Oost,2,Guest suite,Private room,1.0,1.0,1.0,135,52.360354701922276,4.899665438779062
Fantastic apartment right in the city centre,Centrum-Oost,2,Townhouse,Entire home/apt,1.0,1.0,1.0,149,52.364456681307466,4.8887065976776425
Three colourful rooms in artist house,De Pijp - Rivierenbuurt,3,House,Private room,1.0,1.0,1.0,100,52.358520093449314,4.903558256143318
Guestroom VONDELPARK AMSTERDAM,De Baarsjes - Oud-West,2,Bed and breakfast,Private room,1.0,1.0,1.0,89,52.361048160108794,4.866996723810226
creative ground floor house close to Vondelpark,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,85,52.353527871358594,4.8470901311746735
Houseboat 'Saturnus' Amsterdam,Centrum-Oost,4,Apartment,Entire home/apt,1.0,2.0,3.0,255,52.37007373806571,4.901695876112567
Spacious Tasteful 3BR Street Level near Museums,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,2.0,3.0,3.0,240,52.3507558444754,4.890155937469404
FABULOUS MODERN LOFT IN JORDAAN,Centrum-West,4,Apartment,Entire home/apt,2.0,1.0,3.0,175,52.371155314957406,4.878959760656713
Lovely house at Docklands + 2 bikes,Oostelijk Havengebied - Indische Buurt,2,House,Entire home/apt,1.0,1.0,1.0,125,52.37175820609724,4.950291753295827
"Superb, quiet home with garden!",Oud-Oost,4,Apartment,Entire home/apt,2.0,3.0,3.0,175,52.35698256769386,4.920605929326942
Great apartment near the centre ,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.360480049733106,4.926849572550374
Central 17th Century Unique House,Centrum-West,2,House,Entire home/apt,1.0,2.0,2.0,170,52.373932570783175,4.893548611587601
Studio with harbour view and parkin,Oostelijk Havengebied - Indische Buurt,2,Other,Private room,1.0,1.0,2.0,72,52.37458934130694,4.943733512896456
VILLA on WATER:BestView&Oase ofRest,Oud-Oost,4,House,Entire home/apt,1.0,3.0,3.0,235,52.35643226560935,4.90674701940424
Luxurious apartment @ Dam Square,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,160,52.37074432303853,4.894354369870574
"Canal view house, perfect location",Centrum-West,4,Apartment,Entire home/apt,1.0,2.0,4.0,240,52.37618660902663,4.886181500639763
xx,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.369745426732855,4.860264786370328
Cosy apartment along the Amstel.,Oud-Oost,2,Condominium,Entire home/apt,1.0,1.0,1.0,150,52.35408510547038,4.912887311384521
"Einzigartiges Hausboot ""De Calidris!",Westerpark,2,Guest suite,Private room,1.0,1.0,1.0,105,52.39038482976692,4.891275742539776
Spacious studio apartment in A'dam,Slotervaart,2,Apartment,Private room,1.0,0.0,1.0,72,52.34931579908979,4.831327287524187
Modern 3 bedroom apt. + garden near Jordaan,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,3.0,3.0,140,52.370659805670606,4.8602548587307375
Spacious home with sunny terrace €75/2p,Slotervaart,2,Condominium,Entire home/apt,2.0,1.0,1.0,75,52.364021018353405,4.830338645081807
Central quiet ap'ment with parcview,Bos en Lommer,5,Apartment,Entire home/apt,1.0,2.0,4.0,79,52.37593538177365,4.850102038926285
Authentic spacious house in great location.,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,130,52.36361746323698,4.867616948798473
"Central, cozy apartment + garden!",De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,90,52.368515082759075,4.852309319162253
Private Apartment Good Area + Bikes,De Pijp - Rivierenbuurt,3,Apartment,Entire home/apt,1.0,2.0,2.0,140,52.34071605068944,4.909998754151091
Stay at the canal side!Centre A'dam,Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,4.0,155,52.365514976477186,4.885977956323232
"Light filled, one bedroom delight",Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.38302928662314,4.875120783486151
"Quiet & spacious apt, near Museums & Concertgebouw",Zuid,5,Apartment,Entire home/apt,1.0,3.0,3.0,114,52.353642388047284,4.878240646423016
Stylish Design Apartment,Zuid,3,Apartment,Private room,1.0,2.0,3.0,130,52.354995178072215,4.876105688405309
Light studio in centre of Amsterdam,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,85,52.38479733583831,4.877257048069398
Typical Amsterdam apt. in center,Watergraafsmeer,2,Apartment,Entire home/apt,1.0,1.0,1.0,120,52.35501627942771,4.935116107989973
Familyfriendly Suite incl breakfast,Noord-Oost,4,Apartment,Private room,1.0,1.0,2.0,130,52.39549794275491,4.995761024623377
Apartment near vondelpark & centre,Zuid,4,Apartment,Entire home/apt,1.0,2.0,1.0,100,52.3508851578655,4.853517302593575
4 bedroom apartment near the park,De Baarsjes - Oud-West,5,Apartment,Entire home/apt,1.0,4.0,3.0,135,52.36138005746256,4.855450867465889
Bright Canal house with amazing view! @the Jordaan,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,160,52.37812960068647,4.885936764280054
Beautiful grand appartment (135 m2),Bos en Lommer,4,Apartment,Entire home/apt,2.0,3.0,3.0,180,52.377615498462475,4.852851344927027
Somewhere Else,Westerpark,2,Boat,Private room,1.0,1.0,1.0,110,52.39139248034661,4.888737721989992
Connect-Inn: Clear & Cheerful,Slotervaart,2,Apartment,Private room,1.0,1.0,1.0,80,52.35867412950926,4.824759935206063
LOVELY REAL AMSTERDAM APARTMENT,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,60,52.35308687526271,4.890942089839028
Content In the Pijp for One Person,Centrum-Oost,1,Apartment,Private room,2.0,1.0,1.0,55,52.360212500344154,4.899343006217542
Spacious apt/ground floor/100m2/local neighborhood,Zuid,4,Apartment,Entire home/apt,1.0,2.0,4.0,170,52.35397855817509,4.848756027172505
Spacious Apartment  Amsterdam Zuid,Zuid,3,Apartment,Entire home/apt,1.0,2.0,2.0,150,52.34521847482453,4.8742957563064815
Comfortable and pleasant apartment,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,149,52.37306380685902,4.861930123638661
Beautiful ground floor apartment ,Watergraafsmeer,4,Condominium,Entire home/apt,1.0,2.0,2.0,140,52.35540973501898,4.938756773751673
Museum Area,De Baarsjes - Oud-West,2,House,Private room,1.0,1.0,1.0,70,52.361854012845505,4.877157970051438
Amsterdam Houseboats | De Hoop,Centrum-Oost,4,Boat,Entire home/apt,1.0,2.0,2.0,288,52.36265827995226,4.909767078998748
Small cozy private attic room !,De Baarsjes - Oud-West,2,Guest suite,Private room,1.0,1.0,1.0,60,52.369292572131656,4.8587907102273045
Nice & bright apt. in Amsterdam,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,95,52.369672219514925,4.859868576986215
Large central historic family home,Centrum-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,250,52.38049072210275,4.887431860344743
Boutique apt-I/museums/Vondelpark/Concert Hall,Zuid,3,Apartment,Entire home/apt,1.0,2.0,3.0,150,52.35777246330657,4.87473470014856
Family Friendly Spacious Appartment,Oud-Oost,4,Apartment,Entire home/apt,1.0,2.0,4.0,139,52.36390035815754,4.9254168711737325
Luxury apartment + private garden-5 nights minimum,Bos en Lommer,4,Apartment,Entire home/apt,1.0,1.0,4.0,200,52.37508484327702,4.857533881458416
"Light and Spacious Place, Amsterdam",Slotervaart,2,Apartment,Entire home/apt,2.0,1.0,1.0,105,52.363250820856244,4.8367807528017766
"Authentic Houseboat city center, A'dam",Centrum-Oost,4,Boat,Entire home/apt,1.0,2.0,4.0,199,52.36841818465173,4.901416200493576
3 bedrooms Apartment+Garden,De Baarsjes - Oud-West,6,Apartment,Entire home/apt,2.0,3.0,4.0,230,52.372335909444544,4.862286802810695
Charming canal apartment (75m2),De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.372955129606076,4.873737389101277
"Near city center, green area, WIFI",De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,50,52.366940335874254,4.850333076670332
"Spacious house, city centre +garden",Oud-Oost,5,House,Entire home/apt,1.0,3.0,3.0,175,52.35990894330469,4.911373292456861
Lovely house close to the Jordaan!,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,2.0,125,52.378225635837936,4.87283855335802
Amsterdam - conveniently located,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,120,52.37276370102915,4.872849817146569
peaceful stay near city centre,Buitenveldert - Zuidas,2,Apartment,Entire home/apt,1.0,1.0,1.0,99,52.33580269413694,4.8670640266008816
Room available in city centre apartment.,Centrum-West,1,Apartment,Private room,2.0,2.0,1.0,129,52.36837917751746,4.8779605875965135
Spacious duplex apartment + terrace near centre,Oud-Oost,4,Apartment,Entire home/apt,2.0,4.0,4.0,195,52.36075120415875,4.931266184400392
THE COSY HOUSE | AMSTERDAM,Centrum-West,4,House,Entire home/apt,2.0,3.0,2.0,250,52.38190091590514,4.889013769292485
Beautiful apartment + Lovely garden.,De Pijp - Rivierenbuurt,3,Apartment,Entire home/apt,1.0,2.0,2.0,150,52.35554570086791,4.901456616350399
Cosy apt 3rd fl A'dam Keizersgracht,Centrum-Oost,4,Apartment,Entire home/apt,1.0,2.0,2.0,175,52.363677725879796,4.893803119026853
Pretty apt in the center of A'dam,Centrum-Oost,2,Apartment,Private room,1.0,1.0,2.0,110,52.37225526912266,4.901909575459329
Private studio in lively Oud-West,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,2.0,90,52.36547294034002,4.865082491422801
Lovely Studio Apartment In A Lively Neighbourhood,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,95,52.358150183525076,4.918729606441096
Southern Comfort near Vondelpark,Zuid,3,Bed and breakfast,Private room,1.0,1.0,2.0,65,52.349339315509795,4.869131621758552
"Spacious, 2 bedrooms & garden close to the centre!",De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,150,52.36840326068075,4.860637045941735
Monumental Amsterdam Canalhouse,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.37870421855255,4.890950728298503
AMS CENTRAL FAMILY HOME with huge garden.,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,2.0,2.0,1.0,206,52.36670908571273,4.872746264568548
Loft right in the city centre,Centrum-Oost,4,Loft,Entire home/apt,2.0,4.0,8.0,245,52.36068670389665,4.8930189840517215
Appartment in centre of Amsterdam.,Centrum-Oost,5,Apartment,Entire home/apt,1.0,3.0,4.0,200,52.370759439856975,4.902947150324854
Studio on Spectacular Houseboat,Westerpark,2,Guest suite,Private room,1.0,1.0,1.0,129,52.38981615790284,4.884208708505904
Cosy apartment with canal view!,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,97,52.365336177113726,4.856544227433977
Comfy house with garden in De Pijp,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,3.0,3.0,250,52.35403164981564,4.899831347839667
Sunny & central located apartment near Albert Cuyp,De Pijp - Rivierenbuurt,3,Apartment,Entire home/apt,1.0,1.0,2.0,140,52.352391057566344,4.888944304018419
Quiet room in large parkside Amsterdam apartment,Slotervaart,2,Apartment,Private room,1.0,1.0,1.0,89,52.359333309904464,4.841513724757758
Bright & spacious design apt. in quiet area,Bos en Lommer,2,Apartment,Entire home/apt,1.0,1.0,1.0,138,52.37809103426448,4.850393559003457
Modern studio in stunning Jordaan,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,120,52.37440618158514,4.8806756035641685
Jacky's place,Oud-Noord,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.3872315645615,4.919741343649903
"Cats'n'Rooms, Amsterdam West",Geuzenveld - Slotermeer,2,Apartment,Private room,2.0,1.0,1.0,32,52.37696497566431,4.812767588273882
Amsterdam Family Home,Oud-Noord,4,Townhouse,Entire home/apt,2.0,3.0,4.0,150,52.393873566720565,4.916873134603502
Comfortable apartment with garden,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,139,52.35371576835172,4.855789909303313
Warm Family Canal House in the Center,Centrum-Oost,4,Townhouse,Entire home/apt,2.0,3.0,4.0,230,52.37245600450082,4.902782331672165
Spacious apartment  with roof terrace and sauna,Westerpark,2,Apartment,Entire home/apt,1.0,2.0,1.0,150,52.383941149523345,4.873517419996919
AMS Spectacular room w water views,Oostelijk Havengebied - Indische Buurt,1,Apartment,Private room,2.0,1.0,1.0,90,52.375731782608774,4.937411325794863
Casa Bacco @ Amsterdam city center,Centrum-Oost,4,Condominium,Entire home/apt,1.0,2.0,2.0,110,52.35979943544137,4.899159060934956
Sweet Amsterdam ap. with garden...,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,90,52.350452353198996,4.91614014872195
Singel Canal Duplex apartment,Centrum-West,4,Apartment,Entire home/apt,1.0,2.0,1.0,250,52.38019422121721,4.894517288785009
Lovely apartment near city centre,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,85,52.3537391715699,4.909309735436195
Romantic Refuge,Zuid,5,Apartment,Entire home/apt,1.0,3.0,3.0,118,52.352887368423566,4.852125675166307
Our Cozy Third floor Home,De Baarsjes - Oud-West,3,Apartment,Entire home/apt,1.0,1.0,1.0,130,52.366918809748434,4.85331696381855
amazing apartment in Amsterdam!!,Watergraafsmeer,4,Apartment,Entire home/apt,2.0,4.0,4.0,140,52.354952111026726,4.932330817005987
Beautiful apartment near Vondelpark,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.347242461547225,4.850264337365873
House on waterfront-SUMMER REDUCTION NOW,Bijlmer-Oost,5,House,Entire home/apt,2.0,3.0,5.0,225,52.326981443293064,4.982948910311372
Cozy room in Amsterdam's Center,Centrum-Oost,2,Other,Private room,1.0,1.0,1.0,65,52.36994426795205,4.914818270364342
VanGoghDeHallenAmsterdamKeyLocation,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,90,52.36616060632631,4.866467626910586
Lovely apartment on TOP location,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,200,52.35389458631466,4.88206017161793
floating room on amsterdam canal,Centrum-Oost,2,Bed and breakfast,Private room,1.0,1.0,1.0,90,52.3671561004036,4.926898414275353
Great apartment Center of Amsterdam,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.356595769447075,4.908344127613075
Beautiful Family appartement,Centrum-West,2,Apartment,Entire home/apt,1.0,2.0,4.0,150,52.37479661632077,4.877386886093724
Modern Houseboat,Westerpark,2,Houseboat,Private room,1.0,1.0,1.0,150,52.37751515371582,4.870576291094281
Sleep at Amy's B'n'B Front Room,Centrum-West,2,Bed and breakfast,Private room,1.0,1.0,1.0,80,52.38314586003286,4.8873181653652535
Spacious ground floor apartment,Watergraafsmeer,4,Apartment,Entire home/apt,2.0,2.0,4.0,139,52.349651342443174,4.93339113396492
Huge luxurious (2bedr.) apt in vibrant 'oud west'!,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,232,52.36297514689415,4.8672066969294665
Sunny apartment in Amsterdam,Buitenveldert - Zuidas,2,Apartment,Entire home/apt,1.0,2.0,1.0,140,52.32652954689922,4.871852534539509
Your own cottage in the countryside,Noord-Oost,2,Bed and breakfast,Private room,1.0,1.0,1.0,78,52.409915418974144,4.962910611730041
"All u need, nice place in amsterdam",IJburg - Zeeburgereiland,4,Townhouse,Private room,1.0,1.0,4.0,69,52.362591449862315,4.978070477151091
Artist's flat overlooking park,Westerpark,2,Loft,Private room,1.0,1.0,1.0,69,52.383467825130815,4.867675887532174
"Light, spacious apartment in trendy Westerpark",Westerpark,3,Apartment,Entire home/apt,1.0,2.0,2.0,125,52.38891714784901,4.8697274587103205
Charming apartment -  super center (Jordaan),Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,140,52.373194881123155,4.88130165796005
Beautiful and spacious apartment,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,2.0,3.0,3.0,120,52.360680017834646,4.865433380852976
Spacious family residence.,Oud-Oost,4,Apartment,Entire home/apt,1.0,3.0,5.0,213,52.35277164667625,4.9103127128224315
Big apartment near Vondelpark,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,2.0,140,52.36284625225944,4.865444899702606
Beautifull apartment at Westerpark,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,70,52.386941456879164,4.878875425367147
Beautiful Apartment Amsterdam,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.37625221500741,4.875192243273199
